order_id,order_date,customer_id,gender,age,city,product_category,price,quantity,payment_mode,rating,revenue
25485,11/27/2024 20:00,6975,Male,42,Pune,Beauty,3034,1,COD,1.8,3034
25486,11/27/2024 21:00,4828,Male,47,Delhi,Fashion,2568,3,UPI,4.7,7704
25487,11/27/2024 22:00,1659,Male,45,Delhi,Electronics,1013,3,Credit Card,2.9,3039
25488,11/27/2024 23:00,7606,Male,28,Chennai,Home,1557,2,Credit Card,4,3114
25489,11/28/2024 0:00,6019,Male,20,Bangalore,Grocery,4593,5,Debit Card,2.9,22965
25490,11/28/2024 1:00,5366,Female,36,Bangalore,Beauty,1911,4,Credit Card,1.9,7644
25491,11/28/2024 2:00,7313,Female,44,Bangalore,Fashion,689,1,COD,4.8,689
25492,11/28/2024 3:00,7379,Female,54,Delhi,Beauty,2650,4,Debit Card,3.2,10600
25493,11/28/2024 4:00,4472,Male,23,Delhi,Beauty,2692,2,Debit Card,1.5,5384
25494,11/28/2024 5:00,4421,Male,20,Pune,Sports,4967,5,COD,3.1,24835
25495,11/28/2024 6:00,7172,Male,39,Pune,Fashion,3864,1,Debit Card,4.1,3864
25496,11/28/2024 7:00,7895,Male,53,Bangalore,Sports,4296,1,Credit Card,2.6,4296
25497,11/28/2024 8:00,1332,Female,40,Delhi,Grocery,2822,5,COD,2.1,14110
25498,11/28/2024 9:00,1576,Female,31,Kolkata,Home,2532,3,Debit Card,1.7,7596
25499,11/28/2024 10:00,5075,Female,41,Chennai,Beauty,2594,1,UPI,2.2,2594
25500,11/28/2024 11:00,1551,Male,27,Hyderabad,Grocery,1289,5,COD,2.5,6445
25501,11/28/2024 12:00,6979,Male,29,Delhi,Home,738,1,COD,4.6,738
25502,11/28/2024 13:00,4667,Female,60,Bangalore,Sports,3411,5,Debit Card,2.4,17055
25503,11/28/2024 14:00,5488,Female,44,Pune,Grocery,1712,2,UPI,4,3424
25504,11/28/2024 15:00,4781,Female,22,Bangalore,Beauty,4560,4,COD,4.8,18240
25505,11/28/2024 16:00,2031,Male,25,Mumbai,Beauty,132,1,Credit Card,1.6,132
25506,11/28/2024 17:00,4299,Male,63,Chennai,Sports,2527,1,COD,1.6,2527
25507,11/28/2024 18:00,7728,Female,57,Delhi,Electronics,456,5,Debit Card,4.2,2280
25508,11/28/2024 19:00,3192,Female,54,Chennai,Fashion,2228,5,UPI,1.1,11140
25509,11/28/2024 20:00,7247,Male,30,Mumbai,Home,212,1,Credit Card,1.5,212
25510,11/28/2024 21:00,4691,Male,47,Chennai,Electronics,317,4,Debit Card,2.6,1268
25511,11/28/2024 22:00,6306,Female,42,Chennai,Beauty,4253,3,Credit Card,1.8,12759
25512,11/28/2024 23:00,6696,Male,57,Delhi,Fashion,763,4,UPI,5,3052
25513,11/29/2024 0:00,5822,Female,54,Mumbai,Beauty,3440,1,Debit Card,4.8,3440
25514,11/29/2024 1:00,4684,Male,63,Pune,Home,4164,5,Credit Card,2.1,20820
25515,11/29/2024 2:00,5401,Female,57,Hyderabad,Fashion,3804,3,Debit Card,3.5,11412
25516,11/29/2024 3:00,7772,Male,57,Chennai,Home,3059,2,Debit Card,2.2,6118
25517,11/29/2024 4:00,7129,Female,23,Mumbai,Beauty,1580,3,Credit Card,2.4,4740
25518,11/29/2024 5:00,3725,Male,59,Pune,Grocery,3880,5,Debit Card,4.5,19400
25519,11/29/2024 6:00,5153,Female,50,Kolkata,Fashion,922,4,Debit Card,3.3,3688
25520,11/29/2024 7:00,2017,Male,50,Chennai,Grocery,2054,2,Credit Card,1.8,4108
25521,11/29/2024 8:00,7989,Female,60,Delhi,Grocery,4272,2,UPI,2,8544
25522,11/29/2024 9:00,1554,Female,38,Bangalore,Beauty,3529,5,Debit Card,2.6,17645
25523,11/29/2024 10:00,2863,Male,41,Pune,Sports,1097,5,Debit Card,2.7,5485
25524,11/29/2024 11:00,7073,Female,39,Hyderabad,Sports,3866,2,Credit Card,3.8,7732
25525,11/29/2024 12:00,3693,Male,42,Chennai,Electronics,4904,3,UPI,2.4,14712
25526,11/29/2024 13:00,3085,Female,44,Delhi,Fashion,3034,3,COD,2.3,9102
25527,11/29/2024 14:00,7059,Female,22,Delhi,Electronics,711,2,Credit Card,4.1,1422
25528,11/29/2024 15:00,4198,Female,54,Kolkata,Sports,4949,5,COD,2.2,24745
25529,11/29/2024 16:00,6155,Female,26,Delhi,Beauty,2679,1,COD,4.6,2679
25530,11/29/2024 17:00,7551,Female,18,Bangalore,Home,2189,4,UPI,4.8,8756
25531,11/29/2024 18:00,1570,Female,24,Delhi,Fashion,4387,5,COD,2.7,21935
25532,11/29/2024 19:00,5878,Male,52,Mumbai,Electronics,1804,4,Credit Card,4.6,7216
25533,11/29/2024 20:00,7441,Female,27,Mumbai,Fashion,4253,4,Credit Card,2.7,17012
25534,11/29/2024 21:00,7911,Male,22,Delhi,Home,2664,5,Debit Card,2.6,13320
25535,11/29/2024 22:00,4013,Female,59,Pune,Sports,2397,2,Credit Card,2.2,4794
25536,11/29/2024 23:00,1405,Female,22,Chennai,Beauty,4194,5,Debit Card,1.5,20970
25537,11/30/2024 0:00,2133,Male,44,Bangalore,Home,4151,3,COD,2.8,12453
25538,11/30/2024 1:00,1922,Male,44,Mumbai,Fashion,1928,3,COD,4,5784
25539,11/30/2024 2:00,3522,Male,35,Bangalore,Home,4217,5,COD,1.4,21085
25540,11/30/2024 3:00,7765,Male,25,Pune,Home,1460,4,COD,2.5,5840
25541,11/30/2024 4:00,3058,Male,20,Chennai,Sports,4111,2,COD,3.3,8222
25542,11/30/2024 5:00,6548,Male,42,Pune,Sports,518,4,Debit Card,2.3,2072
25543,11/30/2024 6:00,1871,Male,19,Pune,Fashion,2335,5,Debit Card,4,11675
25544,11/30/2024 7:00,6529,Male,18,Chennai,Grocery,1949,1,COD,4.2,1949
25545,11/30/2024 8:00,5103,Female,63,Hyderabad,Sports,3342,5,UPI,3.1,16710
25546,11/30/2024 9:00,7207,Female,21,Mumbai,Grocery,3804,4,UPI,1.1,15216
25547,11/30/2024 10:00,6050,Male,42,Delhi,Electronics,4315,2,Credit Card,2.9,8630
25548,11/30/2024 11:00,4890,Male,32,Delhi,Grocery,505,5,Credit Card,4.2,2525
25549,11/30/2024 12:00,1853,Male,60,Chennai,Fashion,2631,3,Credit Card,3,7893
25550,11/30/2024 13:00,1938,Female,55,Bangalore,Home,4930,5,Credit Card,4,24650
25551,11/30/2024 14:00,2388,Male,27,Hyderabad,Sports,1494,5,Credit Card,1.9,7470
25552,11/30/2024 15:00,3553,Male,20,Mumbai,Sports,1433,4,Debit Card,2.8,5732
25553,11/30/2024 16:00,2855,Male,28,Pune,Sports,4930,2,UPI,3.9,9860
25554,11/30/2024 17:00,3799,Male,46,Delhi,Electronics,3081,2,Credit Card,2.8,6162
25555,11/30/2024 18:00,2904,Male,33,Mumbai,Grocery,3591,1,COD,1.3,3591
25556,11/30/2024 19:00,7540,Male,21,Chennai,Fashion,366,4,Credit Card,2.6,1464
25557,11/30/2024 20:00,5687,Male,32,Hyderabad,Home,4461,4,COD,4.5,17844
25558,11/30/2024 21:00,7564,Female,61,Pune,Fashion,1993,2,COD,2,3986
25559,11/30/2024 22:00,6181,Female,44,Chennai,Grocery,3417,2,Credit Card,1.5,6834
25560,11/30/2024 23:00,5169,Male,57,Pune,Home,2250,2,COD,3.1,4500
25561,12/1/2024 0:00,6830,Male,29,Mumbai,Beauty,4431,4,Debit Card,4.5,17724
25562,12/1/2024 1:00,4508,Female,40,Pune,Fashion,2282,3,Debit Card,2.8,6846
25563,12/1/2024 2:00,6589,Female,21,Chennai,Beauty,4275,2,COD,3.8,8550
25564,12/1/2024 3:00,1551,Male,59,Pune,Electronics,3637,3,Credit Card,2.5,10911
25565,12/1/2024 4:00,1790,Female,36,Delhi,Sports,3900,2,UPI,4.9,7800
25566,12/1/2024 5:00,3252,Male,36,Chennai,Home,3657,3,Debit Card,3,10971
25567,12/1/2024 6:00,1420,Female,59,Bangalore,Grocery,4433,2,UPI,2,8866
25568,12/1/2024 7:00,5826,Male,40,Mumbai,Fashion,3173,5,COD,4.1,15865
25569,12/1/2024 8:00,7051,Female,60,Kolkata,Fashion,4802,4,UPI,1.6,19208
25570,12/1/2024 9:00,4059,Male,36,Kolkata,Beauty,4236,5,Debit Card,1,21180
25571,12/1/2024 10:00,1984,Male,44,Bangalore,Sports,236,2,Credit Card,3.2,472
25572,12/1/2024 11:00,5232,Male,41,Pune,Fashion,2468,1,COD,2.4,2468
25573,12/1/2024 12:00,2537,Female,48,Delhi,Grocery,3318,5,Credit Card,4.9,16590
25574,12/1/2024 13:00,2711,Male,20,Kolkata,Beauty,4493,4,COD,3.1,17972
25575,12/1/2024 14:00,5503,Male,23,Chennai,Sports,590,4,COD,3.6,2360
25576,12/1/2024 15:00,6550,Female,36,Delhi,Beauty,2751,5,Credit Card,5,13755
25577,12/1/2024 16:00,6100,Female,25,Pune,Sports,3263,2,Credit Card,2.8,6526
25578,12/1/2024 17:00,7538,Female,35,Mumbai,Sports,1449,1,Debit Card,2.3,1449
25579,12/1/2024 18:00,5421,Male,34,Hyderabad,Grocery,2800,1,Debit Card,2.6,2800
25580,12/1/2024 19:00,7101,Female,59,Hyderabad,Sports,3019,4,UPI,2.1,12076
25581,12/1/2024 20:00,3219,Female,47,Delhi,Fashion,3840,3,COD,1.2,11520
25582,12/1/2024 21:00,7980,Male,23,Delhi,Electronics,4507,3,Credit Card,4.3,13521
25583,12/1/2024 22:00,2345,Male,43,Mumbai,Home,2270,1,Credit Card,4.3,2270
25584,12/1/2024 23:00,7903,Male,60,Chennai,Sports,3139,5,Debit Card,4.6,15695
25585,12/2/2024 0:00,4496,Female,39,Chennai,Beauty,850,4,COD,1.6,3400
25586,12/2/2024 1:00,5526,Female,29,Hyderabad,Home,312,3,Credit Card,3.2,936
25587,12/2/2024 2:00,5028,Male,60,Hyderabad,Fashion,4654,4,Credit Card,4.1,18616
25588,12/2/2024 3:00,5018,Male,55,Kolkata,Grocery,2675,3,Credit Card,3.3,8025
25589,12/2/2024 4:00,2100,Female,60,Kolkata,Electronics,3063,1,COD,2.5,3063
25590,12/2/2024 5:00,2778,Female,62,Delhi,Home,1739,2,Debit Card,2.3,3478
25591,12/2/2024 6:00,1707,Male,55,Kolkata,Grocery,3318,2,COD,4.2,6636
25592,12/2/2024 7:00,1630,Female,57,Pune,Grocery,941,2,COD,1.8,1882
25593,12/2/2024 8:00,4028,Male,33,Hyderabad,Electronics,1120,2,UPI,1,2240
25594,12/2/2024 9:00,3408,Female,27,Chennai,Fashion,4223,5,COD,2.7,21115
25595,12/2/2024 10:00,7839,Male,33,Bangalore,Home,4116,5,Credit Card,1.8,20580
25596,12/2/2024 11:00,5622,Female,30,Kolkata,Beauty,418,4,COD,3.1,1672
25597,12/2/2024 12:00,6133,Male,50,Kolkata,Home,3229,4,UPI,4.5,12916
25598,12/2/2024 13:00,1226,Male,42,Pune,Fashion,980,4,Credit Card,3.2,3920
25599,12/2/2024 14:00,2657,Female,61,Hyderabad,Beauty,884,5,Debit Card,3.1,4420
25600,12/2/2024 15:00,5424,Female,32,Delhi,Fashion,4217,3,UPI,3.7,12651
25601,12/2/2024 16:00,6966,Female,21,Kolkata,Sports,3466,3,UPI,4.3,10398
25602,12/2/2024 17:00,4168,Female,55,Hyderabad,Electronics,4383,4,COD,3.2,17532
25603,12/2/2024 18:00,3929,Female,49,Mumbai,Grocery,1775,3,UPI,4.4,5325
25604,12/2/2024 19:00,1721,Male,55,Bangalore,Beauty,4196,2,UPI,2,8392
25605,12/2/2024 20:00,5001,Male,36,Bangalore,Sports,3809,1,COD,1.4,3809
25606,12/2/2024 21:00,4443,Male,62,Bangalore,Grocery,785,4,UPI,3.1,3140
25607,12/2/2024 22:00,6114,Male,45,Hyderabad,Grocery,4156,5,COD,3,20780
25608,12/2/2024 23:00,2873,Female,22,Pune,Sports,3899,5,Credit Card,4.4,19495
25609,12/3/2024 0:00,6330,Female,23,Kolkata,Electronics,1030,4,UPI,2.4,4120
25610,12/3/2024 1:00,1020,Male,58,Pune,Home,4214,2,Credit Card,1.6,8428
25611,12/3/2024 2:00,6096,Male,41,Kolkata,Fashion,4270,3,UPI,2.5,12810
25612,12/3/2024 3:00,6125,Male,35,Chennai,Home,3608,4,COD,4.1,14432
25613,12/3/2024 4:00,4673,Male,44,Delhi,Grocery,3562,1,UPI,1.4,3562
25614,12/3/2024 5:00,2886,Female,55,Bangalore,Sports,3231,5,UPI,3.1,16155
25615,12/3/2024 6:00,1994,Female,60,Bangalore,Electronics,2439,3,COD,3.6,7317
25616,12/3/2024 7:00,2454,Female,45,Mumbai,Sports,1043,3,UPI,4.7,3129
25617,12/3/2024 8:00,1799,Male,62,Mumbai,Electronics,3037,1,Debit Card,1,3037
25618,12/3/2024 9:00,4663,Female,59,Chennai,Beauty,2194,3,Debit Card,3.7,6582
25619,12/3/2024 10:00,4769,Male,40,Mumbai,Electronics,4455,2,Debit Card,4.5,8910
25620,12/3/2024 11:00,5420,Male,46,Bangalore,Beauty,4461,5,UPI,4.8,22305
25621,12/3/2024 12:00,4765,Male,49,Bangalore,Grocery,3379,2,Debit Card,2.9,6758
25622,12/3/2024 13:00,7653,Male,45,Pune,Sports,4689,4,COD,1.7,18756
25623,12/3/2024 14:00,7010,Female,37,Chennai,Grocery,963,2,UPI,2.8,1926
25624,12/3/2024 15:00,4033,Male,29,Mumbai,Grocery,4718,3,UPI,4.5,14154
25625,12/3/2024 16:00,7735,Male,33,Mumbai,Fashion,1807,3,UPI,3.3,5421
25626,12/3/2024 17:00,7782,Female,22,Bangalore,Home,4349,4,UPI,3.3,17396
25627,12/3/2024 18:00,6997,Male,29,Mumbai,Home,2643,4,UPI,3.1,10572
25628,12/3/2024 19:00,3970,Male,40,Chennai,Home,2201,1,Debit Card,1.1,2201
25629,12/3/2024 20:00,6364,Male,29,Kolkata,Home,1696,5,Debit Card,3,8480
25630,12/3/2024 21:00,6326,Male,20,Bangalore,Fashion,2792,3,Debit Card,2.3,8376
25631,12/3/2024 22:00,7077,Female,55,Pune,Fashion,1214,4,Debit Card,3.4,4856
25632,12/3/2024 23:00,1068,Male,55,Mumbai,Sports,3375,5,COD,3,16875
25633,12/4/2024 0:00,2886,Female,19,Pune,Electronics,936,2,Debit Card,4.2,1872
25634,12/4/2024 1:00,1407,Male,60,Pune,Fashion,122,2,COD,2.5,244
25635,12/4/2024 2:00,2646,Male,42,Pune,Fashion,4149,5,Debit Card,4.9,20745
25636,12/4/2024 3:00,1622,Female,44,Mumbai,Sports,4575,2,COD,1.6,9150
25637,12/4/2024 4:00,3592,Female,56,Bangalore,Sports,530,3,COD,4.9,1590
25638,12/4/2024 5:00,3548,Female,27,Hyderabad,Home,3299,5,Credit Card,1.4,16495
25639,12/4/2024 6:00,6818,Female,53,Hyderabad,Home,3613,1,UPI,3.7,3613
25640,12/4/2024 7:00,1986,Male,60,Delhi,Sports,3743,5,UPI,2.3,18715
25641,12/4/2024 8:00,2607,Male,34,Pune,Grocery,340,2,COD,3.2,680
25642,12/4/2024 9:00,1716,Male,35,Delhi,Electronics,3707,2,Debit Card,1.1,7414
25643,12/4/2024 10:00,2072,Female,27,Delhi,Fashion,4483,3,Credit Card,3.6,13449
25644,12/4/2024 11:00,3531,Male,56,Delhi,Sports,2493,5,COD,4.3,12465
25645,12/4/2024 12:00,6479,Female,49,Chennai,Sports,360,5,UPI,2,1800
25646,12/4/2024 13:00,7796,Male,25,Mumbai,Grocery,1774,5,Debit Card,4,8870
25647,12/4/2024 14:00,2509,Male,26,Bangalore,Sports,515,3,Credit Card,1.3,1545
25648,12/4/2024 15:00,3273,Male,61,Pune,Electronics,3075,4,COD,2.3,12300
25649,12/4/2024 16:00,2544,Male,21,Hyderabad,Beauty,2862,5,COD,4.2,14310
25650,12/4/2024 17:00,4269,Female,28,Mumbai,Sports,4693,2,Credit Card,2.8,9386
25651,12/4/2024 18:00,1797,Male,55,Chennai,Sports,4073,5,Credit Card,4,20365
25652,12/4/2024 19:00,1851,Male,22,Mumbai,Grocery,2553,3,UPI,4.1,7659
25653,12/4/2024 20:00,1336,Male,32,Chennai,Sports,3289,5,UPI,4.9,16445
25654,12/4/2024 21:00,5107,Female,30,Bangalore,Sports,748,3,Credit Card,1.7,2244
25655,12/4/2024 22:00,7884,Male,28,Kolkata,Home,4335,2,UPI,4.7,8670
25656,12/4/2024 23:00,6269,Male,42,Kolkata,Fashion,2783,5,Credit Card,3.1,13915
25657,12/5/2024 0:00,3666,Female,55,Kolkata,Sports,406,3,Credit Card,3.8,1218
25658,12/5/2024 1:00,4720,Male,36,Kolkata,Sports,1420,3,UPI,1.5,4260
25659,12/5/2024 2:00,7600,Female,43,Hyderabad,Electronics,4146,2,COD,1.3,8292
25660,12/5/2024 3:00,4655,Female,41,Bangalore,Grocery,4968,4,COD,1.9,19872
25661,12/5/2024 4:00,1329,Female,23,Chennai,Sports,2874,1,COD,2.4,2874
25662,12/5/2024 5:00,6233,Female,47,Kolkata,Electronics,4980,2,UPI,1.5,9960
25663,12/5/2024 6:00,6256,Male,46,Delhi,Sports,3770,1,Debit Card,1.2,3770
25664,12/5/2024 7:00,4365,Female,20,Chennai,Home,472,5,Debit Card,4.1,2360
25665,12/5/2024 8:00,5588,Female,63,Pune,Sports,3343,3,COD,2,10029
25666,12/5/2024 9:00,4921,Male,24,Chennai,Beauty,4375,1,Debit Card,3,4375
25667,12/5/2024 10:00,3048,Female,32,Bangalore,Sports,3030,3,COD,4.4,9090
25668,12/5/2024 11:00,6597,Male,58,Bangalore,Home,3103,3,Credit Card,1.4,9309
25669,12/5/2024 12:00,5335,Male,62,Mumbai,Sports,815,4,Debit Card,3.6,3260
25670,12/5/2024 13:00,2145,Male,46,Chennai,Electronics,895,5,UPI,2.6,4475
25671,12/5/2024 14:00,5337,Female,38,Hyderabad,Electronics,2139,1,Debit Card,3.6,2139
25672,12/5/2024 15:00,6547,Female,60,Hyderabad,Fashion,4984,5,UPI,3.4,24920
25673,12/5/2024 16:00,7051,Female,25,Chennai,Grocery,3146,1,Credit Card,2.6,3146
25674,12/5/2024 17:00,3043,Female,38,Pune,Home,3868,1,COD,2.7,3868
25675,12/5/2024 18:00,5759,Male,58,Delhi,Home,1870,4,Debit Card,1.7,7480
25676,12/5/2024 19:00,5848,Male,60,Kolkata,Electronics,3807,3,COD,1.5,11421
25677,12/5/2024 20:00,2722,Male,38,Kolkata,Sports,2890,4,COD,2.4,11560
25678,12/5/2024 21:00,5255,Female,44,Pune,Beauty,465,5,UPI,1.3,2325
25679,12/5/2024 22:00,4326,Male,35,Mumbai,Home,3379,2,UPI,3.4,6758
25680,12/5/2024 23:00,5934,Male,43,Bangalore,Sports,711,2,Debit Card,1.5,1422
25681,12/6/2024 0:00,6788,Male,34,Bangalore,Sports,3304,3,Credit Card,4.8,9912
25682,12/6/2024 1:00,7269,Female,24,Bangalore,Electronics,300,5,Debit Card,3.9,1500
25683,12/6/2024 2:00,6700,Male,62,Bangalore,Fashion,4482,2,Debit Card,1.9,8964
25684,12/6/2024 3:00,6300,Male,49,Chennai,Electronics,136,2,UPI,3.6,272
25685,12/6/2024 4:00,3763,Female,37,Kolkata,Electronics,1656,3,Credit Card,5,4968
25686,12/6/2024 5:00,4281,Male,38,Mumbai,Home,1183,2,UPI,1,2366
25687,12/6/2024 6:00,7017,Male,60,Bangalore,Sports,3092,5,UPI,1.1,15460
25688,12/6/2024 7:00,3631,Female,23,Delhi,Home,110,5,COD,3.7,550
25689,12/6/2024 8:00,6558,Female,63,Kolkata,Beauty,3391,4,UPI,5,13564
25690,12/6/2024 9:00,7824,Female,21,Delhi,Grocery,1313,2,UPI,2,2626
25691,12/6/2024 10:00,6463,Male,38,Delhi,Grocery,1514,2,Debit Card,4.4,3028
25692,12/6/2024 11:00,1790,Male,55,Hyderabad,Grocery,557,1,Credit Card,4.6,557
25693,12/6/2024 12:00,1664,Male,37,Hyderabad,Home,3251,3,Credit Card,2.6,9753
25694,12/6/2024 13:00,7115,Female,28,Chennai,Beauty,571,1,Credit Card,1.1,571
25695,12/6/2024 14:00,6430,Female,63,Pune,Fashion,1604,3,Debit Card,2.9,4812
25696,12/6/2024 15:00,6351,Female,55,Mumbai,Fashion,3245,3,UPI,1.4,9735
25697,12/6/2024 16:00,6507,Male,28,Hyderabad,Sports,1529,4,Debit Card,1.5,6116
25698,12/6/2024 17:00,1498,Male,61,Kolkata,Electronics,180,5,COD,1.1,900
25699,12/6/2024 18:00,3227,Male,59,Chennai,Sports,1953,3,Debit Card,3.8,5859
25700,12/6/2024 19:00,3021,Male,23,Bangalore,Home,1477,2,COD,2.6,2954
25701,12/6/2024 20:00,1951,Female,31,Chennai,Beauty,3415,3,COD,3.7,10245
25702,12/6/2024 21:00,2591,Male,23,Hyderabad,Home,1389,1,COD,3.7,1389
25703,12/6/2024 22:00,2248,Female,31,Chennai,Home,3574,3,Debit Card,3.1,10722
25704,12/6/2024 23:00,4394,Male,34,Hyderabad,Grocery,886,3,Credit Card,2.7,2658
25705,12/7/2024 0:00,2820,Male,55,Bangalore,Electronics,1472,1,COD,1.3,1472
25706,12/7/2024 1:00,2004,Male,38,Chennai,Grocery,1218,5,Debit Card,4.6,6090
25707,12/7/2024 2:00,4147,Male,24,Bangalore,Home,468,1,COD,1.2,468
25708,12/7/2024 3:00,1509,Female,38,Hyderabad,Electronics,2418,2,Debit Card,1.3,4836
25709,12/7/2024 4:00,1714,Female,21,Delhi,Home,3791,5,COD,3.5,18955
25710,12/7/2024 5:00,1055,Female,32,Chennai,Electronics,3350,1,COD,3.7,3350
25711,12/7/2024 6:00,7013,Female,48,Pune,Electronics,3814,3,Debit Card,4.9,11442
25712,12/7/2024 7:00,2875,Female,57,Mumbai,Grocery,1942,2,Debit Card,3,3884
25713,12/7/2024 8:00,2016,Male,55,Chennai,Home,364,4,COD,1.6,1456
25714,12/7/2024 9:00,4212,Male,38,Pune,Home,1335,3,UPI,2.3,4005
25715,12/7/2024 10:00,1471,Female,36,Mumbai,Beauty,4580,4,Credit Card,3.2,18320
25716,12/7/2024 11:00,7449,Female,48,Kolkata,Electronics,3654,5,COD,2.4,18270
25717,12/7/2024 12:00,4369,Female,53,Delhi,Home,240,2,Debit Card,2.2,480
25718,12/7/2024 13:00,3609,Female,34,Chennai,Home,1489,5,COD,2.3,7445
25719,12/7/2024 14:00,7199,Male,57,Kolkata,Grocery,1588,1,Debit Card,1.1,1588
25720,12/7/2024 15:00,6207,Male,29,Mumbai,Beauty,753,3,Debit Card,4.1,2259
25721,12/7/2024 16:00,6625,Male,45,Kolkata,Grocery,3279,4,Debit Card,3.6,13116
25722,12/7/2024 17:00,6314,Male,51,Kolkata,Home,856,5,Credit Card,4.7,4280
25723,12/7/2024 18:00,7463,Male,59,Bangalore,Fashion,2870,4,UPI,3.3,11480
25724,12/7/2024 19:00,6490,Male,54,Mumbai,Grocery,1789,4,Credit Card,4.1,7156
25725,12/7/2024 20:00,5309,Female,35,Delhi,Sports,3202,4,Credit Card,3.6,12808
25726,12/7/2024 21:00,1386,Male,37,Chennai,Beauty,3377,1,Debit Card,4.7,3377
25727,12/7/2024 22:00,4611,Male,33,Mumbai,Home,3733,4,Credit Card,2.9,14932
25728,12/7/2024 23:00,3550,Female,61,Delhi,Grocery,1583,1,UPI,1.5,1583
25729,12/8/2024 0:00,3563,Female,61,Kolkata,Beauty,2873,3,COD,2.3,8619
25730,12/8/2024 1:00,5293,Female,58,Hyderabad,Electronics,374,2,UPI,3.9,748
25731,12/8/2024 2:00,4650,Male,21,Kolkata,Beauty,2291,2,UPI,1.7,4582
25732,12/8/2024 3:00,1846,Female,45,Bangalore,Beauty,1206,2,Credit Card,3.5,2412
25733,12/8/2024 4:00,6647,Male,18,Chennai,Sports,2748,4,COD,1.5,10992
25734,12/8/2024 5:00,4488,Female,42,Chennai,Home,4185,2,COD,5,8370
25735,12/8/2024 6:00,3828,Female,46,Mumbai,Beauty,4458,4,COD,1.7,17832
25736,12/8/2024 7:00,1944,Female,57,Chennai,Beauty,2679,4,Debit Card,4.5,10716
25737,12/8/2024 8:00,5156,Male,24,Mumbai,Fashion,1113,4,UPI,3.8,4452
25738,12/8/2024 9:00,5026,Male,39,Bangalore,Beauty,2729,2,Debit Card,1.6,5458
25739,12/8/2024 10:00,5616,Female,57,Hyderabad,Grocery,2084,4,Credit Card,4.8,8336
25740,12/8/2024 11:00,7827,Female,52,Chennai,Grocery,2793,3,COD,3.2,8379
25741,12/8/2024 12:00,1894,Male,49,Kolkata,Sports,106,1,COD,1.8,106
25742,12/8/2024 13:00,5083,Male,23,Bangalore,Electronics,153,5,Credit Card,3.5,765
25743,12/8/2024 14:00,7498,Male,28,Pune,Fashion,1553,3,UPI,3.6,4659
25744,12/8/2024 15:00,1205,Female,30,Pune,Fashion,3462,1,UPI,1,3462
25745,12/8/2024 16:00,7891,Female,52,Hyderabad,Grocery,1158,2,UPI,2.9,2316
25746,12/8/2024 17:00,6813,Male,30,Pune,Home,4789,5,COD,5,23945
25747,12/8/2024 18:00,7949,Female,43,Hyderabad,Sports,4600,4,Credit Card,1.3,18400
25748,12/8/2024 19:00,6985,Male,21,Pune,Electronics,2070,4,UPI,2,8280
25749,12/8/2024 20:00,4183,Female,43,Kolkata,Grocery,2809,3,Debit Card,1.4,8427
25750,12/8/2024 21:00,3936,Male,40,Kolkata,Electronics,4202,2,COD,3.5,8404
25751,12/8/2024 22:00,3536,Male,59,Hyderabad,Beauty,706,2,COD,3,1412
25752,12/8/2024 23:00,5572,Female,18,Bangalore,Home,358,4,Credit Card,1.8,1432
25753,12/9/2024 0:00,4660,Female,57,Bangalore,Grocery,1844,4,Credit Card,2.3,7376
25754,12/9/2024 1:00,3158,Male,40,Pune,Grocery,3095,2,Debit Card,1.3,6190
25755,12/9/2024 2:00,5593,Male,50,Pune,Electronics,4663,1,UPI,2.3,4663
25756,12/9/2024 3:00,4767,Female,46,Kolkata,Beauty,606,4,COD,3,2424
25757,12/9/2024 4:00,1033,Male,46,Mumbai,Electronics,587,5,Debit Card,4.5,2935
25758,12/9/2024 5:00,1049,Male,26,Delhi,Fashion,645,5,Credit Card,3.2,3225
25759,12/9/2024 6:00,7115,Female,24,Delhi,Sports,2471,3,COD,1.7,7413
25760,12/9/2024 7:00,3913,Female,37,Pune,Electronics,580,2,Credit Card,1.7,1160
25761,12/9/2024 8:00,4932,Female,27,Chennai,Beauty,836,1,UPI,4.7,836
25762,12/9/2024 9:00,6122,Female,50,Chennai,Grocery,3247,1,Credit Card,2.6,3247
25763,12/9/2024 10:00,3974,Female,42,Kolkata,Sports,1154,2,UPI,1.3,2308
25764,12/9/2024 11:00,5015,Female,41,Bangalore,Home,3218,5,Debit Card,1.5,16090
25765,12/9/2024 12:00,1132,Female,41,Mumbai,Home,1666,3,Credit Card,2.4,4998
25766,12/9/2024 13:00,7615,Female,25,Chennai,Fashion,2744,1,UPI,2,2744
25767,12/9/2024 14:00,3958,Female,31,Delhi,Grocery,4020,2,COD,2.7,8040
25768,12/9/2024 15:00,7308,Male,53,Kolkata,Home,4830,5,COD,3.8,24150
25769,12/9/2024 16:00,2860,Male,59,Pune,Home,2803,1,COD,2.8,2803
25770,12/9/2024 17:00,1229,Female,51,Bangalore,Beauty,3286,2,COD,3.2,6572
25771,12/9/2024 18:00,2490,Female,23,Mumbai,Grocery,1633,4,Credit Card,1.2,6532
25772,12/9/2024 19:00,3131,Female,36,Hyderabad,Grocery,2969,3,Credit Card,2.9,8907
25773,12/9/2024 20:00,5478,Female,64,Bangalore,Electronics,1338,3,UPI,3.9,4014
25774,12/9/2024 21:00,5326,Male,36,Mumbai,Fashion,3902,5,UPI,4.5,19510
